c-value	ngram	nc-value
11.872340425531915	вполне_adv мочь_v	9.526162232351789
11.875	строго_adv говорить_v	9.521869040050857
11.73913043478261	невозможно_adv быть_v	9.404209624367727
11.59375	ранее_adv быть_v	9.299030514939606
11.0	быстро_adv расти_v	8.818563254926891
11.0	значительно_adv возрасти_v	8.811697393515576
10.975609756097562	часто_adv оказываться_v	8.797843176778876
10.967741935483874	всегда_adv оставаться_v	8.787861698418887
10.952380952380953	можно_adv наблюдать_v	8.786571004752824
10.967741935483874	искусственно_adv создать_partcp	8.781122982589261
10.9375	можно_adv сформулировать_v	8.774602670057215
10.9375	можно_adv провести_v	8.765066751430387
10.90909090909091	по-прежнему_adv оставаться_v	8.746916719643993
10.711111111111109	можно_adv заметить_v	8.583065621247437
10.423076923076923	можно_adv заключить_v	8.353591862682773
10.375	можно_adv свести_v	8.317101080737444
10.0	существенно_adv изменить_v	8.01958041958042
10.0	обычно_adv бывать_v	8.018626827717737
10.0	существенно_adv измениться_v	8.018626827717737
10.0	условно_adv говорить_v	8.009472345835983
10.0	здесь_adv следовать_v	8.009408773045136
10.0	всего_adv следовать_v	8.002542911633821
9.90909090909091	достаточно_adv вспомнить_v	7.938779402415768
9.90909090909091	далее_adv следовать_v	7.93363000635728
9.833333333333334	можно_adv признать_v	7.88662852299216
9.727272727272727	широко_adv представить_partcp	7.8001271455816905
9.285714285714286	ли_adv мочь_v	7.43041503950595
9.0	действительно_adv быть_v	7.2132231404958675
9.0	эффективно_adv использовать_v	7.210743801652892
8.925925925925926	необходимо_adv установить_v	7.1495137858774225
8.90909090909091	впоследствии_adv быть_v	7.13973299427845
8.90909090909091	поэтому_adv быть_v	7.13604577240941
8.857142857142858	часто_adv использовать_v	7.096775951321407
8.833333333333334	четко_adv определить_partcp	7.08052553507099
8.8125	можно_adv обозначить_v	7.068436109345201
8.631578947368421	особо_adv следовать_v	6.918740589553987
8.541666666666666	ли_adv быть_v	6.8353040898495445
8.444444444444445	всегда_adv мочь_v	6.761531397895035
7.990926855329762	можно_adv быть_v бы_part	6.453898509057198
8.0	необходимо_adv знать_v	6.424157660521297
8.0	резко_adv сократиться_v	6.4177368086459
8.0	научно_adv обосновать_partcp	6.416910362364908
8.0	практически_adv отсутствовать_v	6.411824539097267
8.0	как_adv считать_v	6.410553083280356
8.0	как_adv свидетельствовать_v	6.409281627463446
8.0	интенсивно_adv развиваться_v	6.4078830260648445
7.952380952380952	можно_adv предложить_v	6.377861532406986
7.904761904761906	всегда_adv выступать_v	6.345932855023766
7.882352941176472	часто_adv становиться_v	6.317071164129989
7.863636363636362	можно_adv объяснить_v	6.3041322314049575
7.833333333333332	существенно_adv различаться_v	6.286119940665395
7.833333333333332	также_adv следовать_v	6.279826234371688
7.833333333333332	сюда_adv входить_v	6.2757575757575745
7.767378446346665	можно_adv сказать_v что_conj	6.270291822557307
7.8	отрицательно_adv сказываться_v	6.259834710743802
7.761904761904763	нельзя_adv рассматривать_v	6.22484485211758
7.75	затем_adv быть_v	6.208328035600763
7.722222222222222	хорошо_adv изучить_partcp	6.189030161757435
7.666666666666668	здесь_adv иметь_v	6.144712862894682
7.6	существенно_adv влиять_v	6.094113159567705
7.5	можно_adv оценить_v	6.009726636999364
7.357142857142858	полностью_adv совпадать_v	5.897538824811552
7.293599371828868	необходимо_adv отметить_v что_conj	5.882114081061315
7.296806982134497	можно_adv говорить_v о_pr	5.878322890221267
7.3076923076923075	нередко_adv приводить_v	5.857279084551813
7.0	существенно_adv расширить_v	5.619389701207884
7.0	как_adv отмечаться_v	5.618690400508583
7.0	значительно_adv расшириться_v	5.610870947234584
7.0	четко_adv определить_v	5.610743801652893
7.0	можно_adv выразить_v	5.610298792116975
7.0	необходимо_adv проанализировать_v	5.6072472981563894
6.909090909090909	как_adv указывать_v	5.540114431023522
6.833333333333332	широко_adv использовать_partcp	5.48065268065268
6.8181818181818175	еще_adv предстоять_v	5.4692307692307685
6.780310099043375	можно_adv определить_v как_conj	5.461247443506792
6.752062564818948	можно_adv рассматривать_v как_conj	5.438331552173023
6.75	обычно_adv выделять_v	5.416656071201526
6.75	можно_adv описать_v	5.416401780038144
6.642857142857142	хорошо_adv понять_v	5.321278721278721
6.533563348214513	можно_adv утверждать_v что_conj	5.260289966556353
6.5	еще_adv оставаться_v	5.210616656071202
6.5	специально_adv создать_partcp	5.207438016528926
6.468084930396725	который_a можно_adv быть_v	5.191441879473134
6.377520420850678	можно_adv предположить_v что_conj	5.140096438397008
6.167059667747923	который_a можно_adv быть_v бы_part	4.952401707497766
6.1543841505465355	можно_adv констатировать_v что_conj	4.951161484455029
6.152918576136623	можно_adv сделать_v вывод_s	4.941915280489718
6.144389909335175	можно_adv выделить_v следующий_a	4.938588850545063
6.0223678130284535	можно_adv сделать_v вывод_s о_pr то_s	4.827112305095364
6.0	необходимо_adv рассматривать_v	4.819707565162111
6.0	одновременно_adv являться_v	4.8166560712015265
6.0	первоначально_adv быть_v	4.81646535282899
6.0	также_adv считать_v	4.8159567705022255
6.0	социально_adv ориентировать_partcp	4.815829624920535
6.0	полностью_adv соответствовать_v	4.811188811188812
6.0	можно_adv добиться_v	4.811061665607121
6.0	всегда_adv предполагать_v	4.81036236490782
6.0	часто_adv применяться_v	4.8101716465352835
6.0	наглядно_adv демонстрировать_v	4.807374443738081
6.0	необходимо_adv различать_v	4.80667514303878
6.0	можно_adv ожидать_v	4.806102987921171
6.0	значительно_adv превышать_v	4.805340114431024
6.0	обычно_adv являться_v	4.804005085823269
5.974004791467055	существенно_adv отличаться_v от_pr	4.802026465087185
5.969331170384425	важно_adv отметить_v что_conj	4.801275489390821
5.909090909090909	постоянно_adv увеличиваться_v	4.74113159567705
5.833333333333332	вообще_adv отсутствовать_v	4.684149184149184
5.833333333333332	должно_adv содержать_v	4.680843399025217
5.8165265679558535	можно_adv разделить_v на_pr	4.678078215585281
5.833333333333334	неизбежно_adv вести_v	4.676456876456877
5.833333333333332	нередко_adv становиться_v	4.67512184784912
5.833333333333332	постепенно_adv быть_v	4.672960372960373
5.6923076923076925	постепенно_adv переходить_v	4.567514303877941
5.672425341971495	активно_adv участвовать_v в_pr	4.554659917569568
5.666666666666668	также_adv находиться_v	4.541979232888324
5.6438561897747235	необходимо_adv отметить_v что_conj в_pr	4.534411080236817
5.5813512471687785	надо_adv сказать_v что_conj	4.489111512674629
5.577213001116222	отсюда_adv следовать_v что_conj	4.476392142787447
5.5589672921882105	непосредственно_adv зависеть_v от_pr	4.4619227212267285
5.543383396969757	можно_adv подразделить_v на_pr	4.449455605051966
5.5	можно_adv проиллюстрировать_v	4.419198982835347
5.487572099001799	широко_adv использоваться_v в_pr	4.408175924592412
5.461538461538462	здесь_adv иметься_v	4.3739987285441835
5.428571428571429	должно_adv рассматриваться_v	4.358178185450913
5.388759603365571	также_adv мочь_v быть_v	4.322132921090423
5.357552004618084	можно_adv отметить_v что_conj	4.301616937451619
5.301169534720565	можно_adv представить_v в виде_pr	4.2618510759646275
5.28540221886225	можно_adv найти_v в_pr	4.249491514441357
5.169925001442311	который_a должно_adv быть_v	4.147891685832807
5.160647187854302	можно_adv охарактеризовать_v как_conj	4.1402787165898625
5.166666666666667	нужно_adv отметить_v	4.139944903581267
5.166666666666666	также_adv отметить_v	4.136448400084763
5.125	важно_adv помнить_v	4.112523839796568
5.044394119358453	можно_adv судить_v по_pr	4.049628455054468
5.0	вправе_adv использовать_v	4.015193897012079
5.0	можно_adv проследить_v	4.01347743165925
5.0	можно_adv сказать_v что_conj в_pr	4.013032422123331
5.0	также_adv существовать_v	4.0092180546726
5.0	прежде всего_adv следовать_v	4.008010171646536
4.9886846867721655	можно_adv сделать_v вывод_s что_conj	4.006268792011502
5.0	фактически_adv являться_v	4.005340114431023
5.0	вправе_adv требовать_v	4.003560076287349
4.977279923499917	постоянно_adv проживать_partcp в_pr	3.9917412941718347
4.906890595608519	можно_adv сделать_v вывод_s о_pr	3.9379091707016913
4.906890595608519	при_pr это_s необходимо_adv отметить_v что_conj	3.9368284332573174
4.906890595608519	как_adv справедливо_adv отмечать_v	3.9321876195255947
4.889817082249577	нельзя_adv сказать_v что_conj	3.9293997560730243
4.8907709302452425	можно_adv отнести_v к_pr	3.92431413771177
4.883929447165207	можно_adv заключить_v что_conj	3.9235453377703093
4.8237493603082715	можно_adv представить_v в	3.875655559448143
4.833333333333333	всегда_adv стремиться_v	3.8724517906336087
4.818181818181818	исторически_adv сложиться_partcp	3.8710743801652896
4.807354922057604	можно_adv быть_v бы_part назвать_v	3.8627943000109908
4.818181818181818	необходимо_adv подчеркнуть_v	3.8598855689764786
4.754887502163468	не_part должно_adv быть_v	3.8194853354879266
4.750021746991654	можно_adv заметить_v что_conj	3.8145119939061014
4.737914423559755	можно_adv видеть_v что_conj	3.7995495935204042
4.727272727272728	всегда_adv находиться_v	3.7924348378893846
4.714245517666122	необходимо_adv учитывать_v при_pr	3.7870353206808955
4.714285714285714	где_adv проходить_v	3.772954318408864
4.672425341971495	отрицательно_adv сказываться_v на_pr	3.7537698984977306
4.6646896931918915	можно_adv свести_v к_pr	3.7423048378338697
4.666666666666667	должно_adv стремиться_v	3.739754185208731
