c-value	ngram	nc-value
11.222222222222221	запретить_partcp закон_s	8.990879314688838
11.157894736842106	делаться_v вывод_s	8.937300924268344
11.142857142857142	решать_v вопрос_s	8.937112622826909
11.06060606060606	служить_v основание_s	8.865869580155296
11.0	содержать_v указание_s	8.820710506424794
11.0	регулировать_partcp отношение_s	8.818997228521038
11.0	проявлять_v себя_spro	8.818694885361552
11.0	дать_v определение_s	8.813151927437643
11.0	проводить_v политика_s	8.812194507432604
11.0	способствовать_v расширение_s	8.812043335852861
11.0	принять_v закон_s	8.807155454774502
11.0	способствовать_v усиление_s	8.806601158982112
10.967741935483874	мочь_v помочь_s	8.792938824275232
10.9375	иметь_v характер_s	8.772373393801965
10.9375	являться_v член_s	8.766225749559084
10.882352941176471	составлять_v основа_s	8.726945593052037
10.857142857142858	рассматривать_partcp период_s	8.695792391030487
10.545454545454543	служить_v основа_s	8.463624911243958
10.538461538461537	дать_v толчок_s	8.445684826637207
10.521739130434783	давать_v представление_s	8.43361705390691
10.428571428571429	создавать_v возможность_s	8.363567649281936
10.1	быть_v вопрос_s	8.093958175862937
10.0	являться_v форма_s	8.02312925170068
10.0	обеспечивать_v возможность_s	8.021214411690602
10.0	способствовать_v снижение_s	8.019702695893173
10.0	являться_v слово_s	8.017435122197027
10.0	стать_v создание_s	8.013958175862937
10.0	стать_v предмет_s	8.01310153691106
10.0	показывать_v практика_s	8.012698412698413
10.0	договариваться_partcp государство_s	8.009221466364323
10.0	провести_partcp исследование_s	8.008868732678257
10.0	давать_partcp возможность_s	8.008364827412446
9.9375	отдавать_v предпочтение_s	7.964310909549005
9.90909090909091	чувствовать_v себя_spro	7.9500492452873415
9.925925925925926	обладать_v свойство_s	7.949105568153187
9.875	оказывать_v воздействие_s	7.919954648526078
9.8125	быть_v член_s	7.867132779037542
9.75	позволить_v себя_spro	7.809171075837743
9.714285714285714	производить_v продукция_s	7.783320735701688
9.714285714285717	быть_v период_s	7.775963718820864
9.631578947368421	быть_v основание_s	7.71292251793505
9.5	регулировать_v отношение_s	7.618694885361553
9.5	давать_v право_s	7.61859410430839
9.5	происходить_v изменение_s	7.617384731670446
9.5	являться_v продукт_s	7.6097757621567155
9.384615384615383	являться_v вопрос_s	7.518274318274317
9.375	содержаться_v сведение_s	7.516427311665407
9.363636363636363	рассматривать_v язык_s	7.506530154149202
9.266666666666666	наделить_partcp полномочие_s	7.435404383975812
9.2	вести_v борьба_s	7.380005039052658
9.0	возникать_v проблема_s	7.218997228521038
9.0	определять_v содержание_s	7.2186444948349715
9.0	являться_v собственность_s	7.215469891660368
9.0	получить_v возможность_s	7.213807004283195
9.0	способствовать_v увеличение_s	7.213454270597128
9.0	иметь_v статус_s	7.212648022171832
9.0	объединить_partcp нация_s	7.212345679012346
9.0	использоваться_v термин_s	7.211388259007307
9.0	начаться_v процесс_s	7.210884353741497
9.0	повысить_v уровень_s	7.209674981103553
9.0	становиться_v часть_s	7.207961703199799
9.0	приобретать_v форма_s	7.2034769463340895
8.952380952380953	являться_v система_s	7.177122700932225
8.9375	выражать_v отношение_s	7.164008566389519
8.9	дать_v ответ_s	7.130128495842783
8.833333333333334	являться_v источник_s	7.087881078357269
8.833333333333334	вызывать_v необходимость_s	7.079566641471404
8.777777777777779	задавать_v вопрос_s	7.037339380196524
8.75	завысить_partcp цена_s	7.010733182161753
8.75	посвятить_partcp проблема_s	7.002368354749307
8.714285714285714	являться_v объект_s	6.989871504157218
8.714285714285714	выполнить_partcp работа_s	6.985034013605442
8.666666666666666	получать_v право_s	6.939329805996473
8.60733031374961	орган_s исполнительный_a власть_s осуществлять_partcp функция_s	6.893624392093162
8.571428571428571	создать_partcp человек_s	6.867674477198287
8.5	делать_v акцент_s	6.817283950617285
8.491853096329674	исполнительный_a власть_s осуществлять_partcp функция_s по_pr	6.796657080238343
8.222222222222221	осуществлять_partcp управление_s	6.592794154698916
8.23076923076923	показывать_v опыт_s	6.591317324650658
8.222222222222221	определять_partcp порядок_s	6.584378936759889
8.181818181818182	заниматься_partcp изучение_s	6.547974071783596
8.142857142857142	выполнять_v ряд_s	6.522549760644998
8.0	характеризоваться_v наличие_s	6.416679264298312
8.0	оставаться_v вопрос_s	6.415520282186949
8.0	являться_v проблема_s	6.411337868480726
8.0	являться_v процесс_s	6.410884353741497
8.0	проводить_partcp государство_s	6.4099269337364575
8.0	являться_v создание_s	6.407709750566894
8.0	определять_partcp фактор_s	6.406853111615017
8.0	носить_v название_s	6.405845301083397
8.0	делаться_v попытка_s	6.404635928445453
7.904761904761906	иметься_v возможность_s	6.334492315444698
7.833333333333332	являться_v нарушение_s	6.283497102544721
7.833333333333332	являться_v условие_s	6.279617031997984
7.833333333333332	быть_v следствие_s	6.276845553036028
7.833333333333332	ставить_v задача_s	6.275485008818341
7.833333333333332	существовать_v ряд_s	6.273318216175358
7.7142857142857135	выражать_v интерес_s	6.181103552532123
